Customer_ID,Counter_ID,Start_Time,End_Time
1108,low,2018-09-09T22:38:21,2018-09-09T22:59:21
1081,low,2018-09-09T22:59:21,2018-09-09T23:50:21
580,high,2018-09-09T23:11:19,2018-09-09T23:54:19
1850,low,2018-09-09T23:50:21,2018-09-09T23:56:21
1216,medium,2018-09-10T00:12:13,2018-09-10T01:01:13
223,high,2018-09-09T23:54:19,2018-09-10T01:34:19
1567,medium,2018-09-10T01:01:13,2018-09-10T02:11:13
295,high,2018-09-10T01:34:19,2018-09-10T03:07:19
1843,low,2018-09-09T23:56:21,2018-09-10T00:57:21
575,medium,2018-09-10T02:11:13,2018-09-10T03:20:13
964,low,2018-09-10T00:57:21,2018-09-10T01:02:21
1672,low,2018-09-10T01:02:21,2018-09-10T01:05:21
454,high,2018-09-10T03:07:19,2018-09-10T03:40:19
1618,medium,2018-09-10T03:20:13,2018-09-10T04:09:13
1635,low,2018-09-10T01:05:21,2018-09-10T02:33:21
1494,low,2018-09-10T02:33:21,2018-09-10T04:12:21
284,high,2018-09-10T03:40:19,2018-09-10T05:26:19
147,high,2018-09-10T05:26:19,2018-09-10T06:08:19
375,medium,2018-09-10T04:09:13,2018-09-10T05:33:13
1955,medium,2018-09-10T05:33:13,2018-09-10T06:53:13
1362,low,2018-09-10T04:12:21,2018-09-10T05:47:21
1842,low,2018-09-10T05:47:21,2018-09-10T06:25:21
905,low,2018-09-10T06:25:21,2018-09-10T06:30:21
697,high,2018-09-10T06:08:19,2018-09-10T06:42:19
1855,low,2018-09-10T06:30:21,2018-09-10T06:44:21
808,high,2018-09-10T06:42:19,2018-09-10T08:02:19
798,low,2018-09-10T06:44:21,2018-09-10T07:05:21
1814,low,2018-09-10T07:05:21,2018-09-10T08:27:21
1073,medium,2018-09-10T06:53:13,2018-09-10T08:06:13
1401,high,2018-09-10T08:02:19,2018-09-10T09:38:19
502,medium,2018-09-10T08:06:13,2018-09-10T08:28:13
893,low,2018-09-10T08:27:21,2018-09-10T10:03:21
1171,medium,2018-09-10T08:28:13,2018-09-10T10:06:13
1540,high,2018-09-10T09:38:19,2018-09-10T10:28:19
457,medium,2018-09-10T10:06:13,2018-09-10T10:41:13
1552,low,2018-09-10T10:03:21,2018-09-10T10:47:21
1784,high,2018-09-10T10:28:19,2018-09-10T11:49:19
221,medium,2018-09-10T10:41:13,2018-09-10T11:29:13
1905,medium,2018-09-10T11:29:13,2018-09-10T13:02:13
1075,low,2018-09-10T10:47:21,2018-09-10T12:47:21
1663,high,2018-09-10T11:49:19,2018-09-10T13:46:19
1120,medium,2018-09-10T13:02:13,2018-09-10T14:18:13
1054,low,2018-09-10T12:47:21,2018-09-10T14:37:21
1379,high,2018-09-10T13:46:19,2018-09-10T15:07:19
1364,medium,2018-09-10T14:18:13,2018-09-10T14:48:13
1598,low,2018-09-10T14:37:21,2018-09-10T15:49:21
1641,medium,2018-09-10T14:48:13,2018-09-10T15:40:13
1037,high,2018-09-10T15:07:19,2018-09-10T16:06:19
1571,medium,2018-09-10T15:40:13,2018-09-10T17:02:13
1130,low,2018-09-10T15:49:21,2018-09-10T17:33:21
858,high,2018-09-10T16:06:19,2018-09-10T17:03:19
1527,medium,2018-09-10T17:02:13,2018-09-10T18:28:13
1940,high,2018-09-10T17:03:19,2018-09-10T18:44:19
1361,medium,2018-09-10T18:28:13,2018-09-10T18:52:13
45,high,2018-09-10T18:44:19,2018-09-10T20:32:19
1510,low,2018-09-10T17:33:21,2018-09-10T19:07:21
365,medium,2018-09-10T18:52:13,2018-09-10T19:53:13
1623,low,2018-09-10T19:07:21,2018-09-10T20:57:21
1844,medium,2018-09-10T19:53:13,2018-09-10T20:00:13
733,medium,2018-09-10T20:00:13,2018-09-10T21:00:13
1038,high,2018-09-10T20:32:19,2018-09-10T21:14:19
1637,low,2018-09-10T20:57:21,2018-09-10T21:45:21
1228,medium,2018-09-10T21:00:13,2018-09-10T21:19:13
1515,high,2018-09-10T21:14:19,2018-09-10T22:41:19
1499,low,2018-09-10T21:45:21,2018-09-10T21:51:21
156,high,2018-09-10T22:41:19,2018-09-11T00:12:19
732,low,2018-09-10T21:51:21,2018-09-10T23:04:21
1045,medium,2018-09-10T21:19:13,2018-09-10T21:34:13
300,medium,2018-09-10T21:34:13,2018-09-10T23:04:13
506,medium,2018-09-10T23:04:13,2018-09-10T23:48:13
509,medium,2018-09-10T23:48:13,2018-09-11T01:15:13
407,high,2018-09-11T00:12:19,2018-09-11T02:07:19
868,low,2018-09-10T23:04:21,2018-09-10T23:50:21
1376,medium,2018-09-11T01:15:13,2018-09-11T02:38:13
1756,low,2018-09-10T23:50:21,2018-09-11T01:40:21
1956,low,2018-09-11T01:40:21,2018-09-11T03:26:21
116,high,2018-09-11T02:07:19,2018-09-11T03:14:19
1730,medium,2018-09-11T02:38:13,2018-09-11T04:37:13
1938,high,2018-09-11T03:14:19,2018-09-11T05:09:19
366,medium,2018-09-11T04:37:13,2018-09-11T06:22:13
1002,low,2018-09-11T03:26:21,2018-09-11T03:54:21
1868,low,2018-09-11T03:54:21,2018-09-11T04:32:21
1331,low,2018-09-11T04:32:21,2018-09-11T06:09:21
1553,high,2018-09-11T05:09:19,2018-09-11T06:51:19
466,medium,2018-09-11T06:22:13,2018-09-11T07:15:13
831,low,2018-09-11T06:09:21,2018-09-11T07:47:21
1240,high,2018-09-11T06:51:19,2018-09-11T07:29:19
1696,medium,2018-09-11T07:15:13,2018-09-11T07:55:13
1247,high,2018-09-11T07:29:19,2018-09-11T07:40:19
138,high,2018-09-11T07:40:19,2018-09-11T09:11:19
265,medium,2018-09-11T07:55:13,2018-09-11T09:34:13
244,high,2018-09-11T09:11:19,2018-09-11T09:46:19
527,medium,2018-09-11T09:34:13,2018-09-11T10:40:13
1625,low,2018-09-11T07:47:21,2018-09-11T08:16:21
685,high,2018-09-11T09:46:19,2018-09-11T11:20:19
486,medium,2018-09-11T10:40:13,2018-09-11T11:34:13
1227,low,2018-09-11T08:16:21,2018-09-11T09:48:21
1884,low,2018-09-11T09:48:21,2018-09-11T11:13:21
1810,low,2018-09-11T11:13:21,2018-09-11T12:45:21
1397,high,2018-09-11T11:20:19,2018-09-11T13:08:19
1348,medium,2018-09-11T11:34:13,2018-09-11T12:55:13
238,medium,2018-09-11T12:55:13,2018-09-11T13:54:13
817,low,2018-09-11T12:45:21,2018-09-11T13:04:21
285,high,2018-09-11T13:08:19,2018-09-11T14:24:19
1360,low,2018-09-11T13:04:21,2018-09-11T13:53:21
288,medium,2018-09-11T13:54:13,2018-09-11T15:20:13
1198,low,2018-09-11T13:53:21,2018-09-11T14:10:21
1716,low,2018-09-11T14:10:21,2018-09-11T15:41:21
554,high,2018-09-11T14:24:19,2018-09-11T15:06:19
1740,high,2018-09-11T15:06:19,2018-09-11T16:27:19
504,medium,2018-09-11T15:20:13,2018-09-11T16:11:13
1273,low,2018-09-11T15:41:21,2018-09-11T16:35:21
1301,medium,2018-09-11T16:11:13,2018-09-11T16:36:13
59,high,2018-09-11T16:27:19,2018-09-11T17:30:19
611,medium,2018-09-11T16:36:13,2018-09-11T18:04:13
737,low,2018-09-11T16:35:21,2018-09-11T17:07:21
1421,low,2018-09-11T17:07:21,2018-09-11T18:12:21
1211,high,2018-09-11T17:30:19,2018-09-11T18:51:19
1165,low,2018-09-11T18:12:21,2018-09-11T18:48:21
1890,medium,2018-09-11T18:04:13,2018-09-11T19:51:13
488,high,2018-09-11T18:51:19,2018-09-11T19:47:19
1382,low,2018-09-11T18:48:21,2018-09-11T20:19:21
1907,high,2018-09-11T19:47:19,2018-09-11T20:31:19
1783,medium,2018-09-11T19:51:13,2018-09-11T20:16:13
1512,medium,2018-09-11T20:16:13,2018-09-11T21:13:13
1644,low,2018-09-11T20:19:21,2018-09-11T20:20:21
601,high,2018-09-11T20:31:19,2018-09-11T22:10:19
369,medium,2018-09-11T21:13:13,2018-09-11T21:24:13
1251,low,2018-09-11T20:20:21,2018-09-11T21:19:21
1349,low,2018-09-11T21:19:21,2018-09-11T21:31:21
382,medium,2018-09-11T21:24:13,2018-09-11T21:43:13
208,medium,2018-09-11T21:43:13,2018-09-11T23:40:13
564,high,2018-09-11T22:10:19,2018-09-11T23:52:19
1159,low,2018-09-11T21:31:21,2018-09-11T23:15:21
1017,low,2018-09-11T23:15:21,2018-09-12T00:42:21
1735,medium,2018-09-11T23:40:13,2018-09-11T23:51:13
591,medium,2018-09-11T23:51:13,2018-09-12T00:36:13
1750,high,2018-09-11T23:52:19,2018-09-12T00:12:19
1786,high,2018-09-12T00:12:19,2018-09-12T01:59:19
916,medium,2018-09-12T00:36:13,2018-09-12T01:34:13
970,medium,2018-09-12T01:34:13,2018-09-12T03:05:13
1396,low,2018-09-12T00:42:21,2018-09-12T02:21:21
96,high,2018-09-12T01:59:19,2018-09-12T03:20:19
5,high,2018-09-12T03:20:19,2018-09-12T04:05:19
1848,low,2018-09-12T02:21:21,2018-09-12T02:22:21
117,high,2018-09-12T04:05:19,2018-09-12T04:55:19
1628,low,2018-09-12T02:22:21,2018-09-12T04:01:21
652,medium,2018-09-12T03:05:13,2018-09-12T04:42:13
511,high,2018-09-12T04:55:19,2018-09-12T05:01:19
465,medium,2018-09-12T04:42:13,2018-09-12T06:15:13
1795,low,2018-09-12T04:01:21,2018-09-12T05:39:21
323,high,2018-09-12T05:01:19,2018-09-12T06:08:19
1456,high,2018-09-12T06:08:19,2018-09-12T06:55:19
395,medium,2018-09-12T06:15:13,2018-09-12T08:07:13
788,low,2018-09-12T05:39:21,2018-09-12T05:45:21
1105,low,2018-09-12T05:45:21,2018-09-12T07:34:21
1789,low,2018-09-12T07:34:21,2018-09-12T07:51:21
1983,high,2018-09-12T06:55:19,2018-09-12T07:59:19
522,high,2018-09-12T07:59:19,2018-09-12T08:41:19
1060,low,2018-09-12T07:51:21,2018-09-12T08:47:21
939,medium,2018-09-12T08:07:13,2018-09-12T08:25:13
1111,medium,2018-09-12T08:25:13,2018-09-12T09:36:13
52,high,2018-09-12T08:41:19,2018-09-12T09:04:19
517,high,2018-09-12T09:04:19,2018-09-12T09:24:19
294,high,2018-09-12T09:24:19,2018-09-12T10:15:19
598,high,2018-09-12T10:15:19,2018-09-12T10:28:19
1509,medium,2018-09-12T09:36:13,2018-09-12T11:21:13
1857,low,2018-09-12T08:47:21,2018-09-12T10:42:21
316,high,2018-09-12T10:28:19,2018-09-12T12:15:19
1235,low,2018-09-12T10:42:21,2018-09-12T11:12:21
923,low,2018-09-12T11:12:21,2018-09-12T12:44:21
1329,medium,2018-09-12T11:21:13,2018-09-12T11:57:13
1030,medium,2018-09-12T11:57:13,2018-09-12T12:14:13
1263,medium,2018-09-12T12:14:13,2018-09-12T13:42:13
951,low,2018-09-12T12:44:21,2018-09-12T13:24:21
1519,high,2018-09-12T12:15:19,2018-09-12T12:38:19
597,high,2018-09-12T12:38:19,2018-09-12T14:23:19
423,medium,2018-09-12T13:42:13,2018-09-12T14:22:13
154,high,2018-09-12T14:23:19,2018-09-12T14:38:19
1549,medium,2018-09-12T14:22:13,2018-09-12T15:19:13
1294,low,2018-09-12T13:24:21,2018-09-12T15:17:21
934,high,2018-09-12T14:38:19,2018-09-12T14:43:19
1695,high,2018-09-12T14:43:19,2018-09-12T15:52:19
1395,low,2018-09-12T15:17:21,2018-09-12T16:46:21
656,medium,2018-09-12T15:19:13,2018-09-12T17:07:13
722,high,2018-09-12T15:52:19,2018-09-12T16:50:19
1505,low,2018-09-12T16:46:21,2018-09-12T18:14:21
1869,high,2018-09-12T16:50:19,2018-09-12T18:44:19
280,medium,2018-09-12T17:07:13,2018-09-12T18:35:13
1849,low,2018-09-12T18:14:21,2018-09-12T18:21:21
1162,low,2018-09-12T18:21:21,2018-09-12T18:46:21
274,medium,2018-09-12T18:35:13,2018-09-12T19:35:13
83,high,2018-09-12T18:44:19,2018-09-12T19:58:19
1840,medium,2018-09-12T19:35:13,2018-09-12T20:51:13
1798,low,2018-09-12T18:46:21,2018-09-12T20:38:21
1232,high,2018-09-12T19:58:19,2018-09-12T21:32:19
1922,low,2018-09-12T20:38:21,2018-09-12T21:03:21
122,high,2018-09-12T21:32:19,2018-09-12T21:47:19
1357,low,2018-09-12T21:03:21,2018-09-12T21:08:21
717,low,2018-09-12T21:08:21,2018-09-12T21:26:21
1168,low,2018-09-12T21:26:21,2018-09-12T21:33:21
1260,medium,2018-09-12T20:51:13,2018-09-12T21:24:13
1100,medium,2018-09-12T21:24:13,2018-09-12T21:42:13
1939,low,2018-09-12T21:33:21,2018-09-12T21:49:21
909,medium,2018-09-12T21:42:13,2018-09-12T21:57:13
14,high,2018-09-12T21:47:19,2018-09-12T21:54:19
640,high,2018-09-12T21:54:19,2018-09-12T23:09:19
464,medium,2018-09-12T21:57:13,2018-09-12T23:09:13
1025,low,2018-09-12T21:49:21,2018-09-12T22:47:21
552,medium,2018-09-12T23:09:13,2018-09-12T23:46:13
1920,low,2018-09-12T22:47:21,2018-09-12T23:11:21
986,low,2018-09-12T23:11:21,2018-09-13T00:15:21
1533,medium,2018-09-12T23:46:13,2018-09-13T01:11:13
1181,high,2018-09-12T23:09:19,2018-09-13T00:51:19
1516,low,2018-09-13T00:15:21,2018-09-13T00:35:21
1332,low,2018-09-13T00:35:21,2018-09-13T01:42:21
872,high,2018-09-13T00:51:19,2018-09-13T02:39:19
557,high,2018-09-13T02:39:19,2018-09-13T04:00:19
282,medium,2018-09-13T01:11:13,2018-09-13T02:54:13
1613,medium,2018-09-13T02:54:13,2018-09-13T03:06:13
1158,medium,2018-09-13T03:06:13,2018-09-13T04:25:13
70,high,2018-09-13T04:00:19,2018-09-13T05:46:19
690,medium,2018-09-13T04:25:13,2018-09-13T05:19:13
1041,low,2018-09-13T01:42:21,2018-09-13T02:16:21
1674,low,2018-09-13T02:16:21,2018-09-13T03:26:21
917,low,2018-09-13T03:26:21,2018-09-13T04:39:21
1511,low,2018-09-13T04:39:21,2018-09-13T06:25:21
1746,medium,2018-09-13T05:19:13,2018-09-13T06:35:13
1492,high,2018-09-13T05:46:19,2018-09-13T06:49:19
458,medium,2018-09-13T06:35:13,2018-09-13T08:33:13
1262,low,2018-09-13T06:25:21,2018-09-13T06:54:21
1832,low,2018-09-13T06:54:21,2018-09-13T08:32:21
219,high,2018-09-13T06:49:19,2018-09-13T08:22:19
444,high,2018-09-13T08:22:19,2018-09-13T09:20:19
902,medium,2018-09-13T08:33:13,2018-09-13T08:55:13
1914,medium,2018-09-13T08:55:13,2018-09-13T10:02:13
15,high,2018-09-13T09:20:19,2018-09-13T10:35:19
79,high,2018-09-13T10:35:19,2018-09-13T12:35:19
1797,low,2018-09-13T08:32:21,2018-09-13T09:53:21
1124,low,2018-09-13T09:53:21,2018-09-13T10:29:21
1000,low,2018-09-13T10:29:21,2018-09-13T11:39:21
1870,low,2018-09-13T11:39:21,2018-09-13T11:52:21
1250,low,2018-09-13T11:52:21,2018-09-13T12:55:21
1875,medium,2018-09-13T10:02:13,2018-09-13T11:51:13
383,medium,2018-09-13T11:51:13,2018-09-13T12:12:13
425,medium,2018-09-13T12:12:13,2018-09-13T14:04:13
963,low,2018-09-13T12:55:21,2018-09-13T13:49:21
1024,high,2018-09-13T12:35:19,2018-09-13T14:26:19
674,medium,2018-09-13T14:04:13,2018-09-13T14:51:13
960,low,2018-09-13T13:49:21,2018-09-13T13:57:21
773,low,2018-09-13T13:57:21,2018-09-13T14:05:21
655,high,2018-09-13T14:26:19,2018-09-13T14:51:19
880,low,2018-09-13T14:05:21,2018-09-13T14:39:21
1723,low,2018-09-13T14:39:21,2018-09-13T14:55:21
1941,medium,2018-09-13T14:51:13,2018-09-13T15:10:13
1851,low,2018-09-13T14:55:21,2018-09-13T15:04:21
1977,high,2018-09-13T14:51:19,2018-09-13T15:42:19
1136,medium,2018-09-13T15:10:13,2018-09-13T15:34:13
1189,low,2018-09-13T15:04:21,2018-09-13T16:28:21
1128,medium,2018-09-13T15:34:13,2018-09-13T16:24:13
1975,high,2018-09-13T15:42:19,2018-09-13T17:00:19
653,medium,2018-09-13T16:24:13,2018-09-13T17:50:13
29,high,2018-09-13T17:00:19,2018-09-13T18:53:19
433,medium,2018-09-13T17:50:13,2018-09-13T18:50:13
200,high,2018-09-13T18:53:19,2018-09-13T19:35:19
630,medium,2018-09-13T18:50:13,2018-09-13T20:41:13
567,high,2018-09-13T19:35:19,2018-09-13T21:04:19
761,low,2018-09-13T16:28:21,2018-09-13T16:43:21
550,medium,2018-09-13T20:41:13,2018-09-13T21:17:13
333,medium,2018-09-13T21:17:13,2018-09-13T21:22:13
1347,low,2018-09-13T16:43:21,2018-09-13T18:41:21
1616,low,2018-09-13T18:41:21,2018-09-13T20:33:21
318,high,2018-09-13T21:04:19,2018-09-13T21:49:19
259,medium,2018-09-13T21:22:13,2018-09-13T23:19:13
556,high,2018-09-13T21:49:19,2018-09-13T22:49:19
852,low,2018-09-13T20:33:21,2018-09-13T20:49:21
1011,low,2018-09-13T20:49:21,2018-09-13T21:24:21
84,high,2018-09-13T22:49:19,2018-09-14T00:41:19
157,high,2018-09-14T00:41:19,2018-09-14T01:01:19
815,low,2018-09-13T21:24:21,2018-09-13T21:52:21
331,medium,2018-09-13T23:19:13,2018-09-13T23:48:13
1683,low,2018-09-13T21:52:21,2018-09-13T23:14:21
1283,low,2018-09-13T23:14:21,2018-09-13T23:20:21
356,medium,2018-09-13T23:48:13,2018-09-14T01:24:13
1003,low,2018-09-13T23:20:21,2018-09-14T00:43:21
55,high,2018-09-14T01:01:19,2018-09-14T01:13:19
179,high,2018-09-14T01:13:19,2018-09-14T01:16:19
549,high,2018-09-14T01:16:19,2018-09-14T01:52:19
1265,low,2018-09-14T00:43:21,2018-09-14T02:37:21
1919,high,2018-09-14T01:52:19,2018-09-14T03:07:19
297,medium,2018-09-14T01:24:13,2018-09-14T02:26:13
1986,medium,2018-09-14T02:26:13,2018-09-14T03:10:13
832,low,2018-09-14T02:37:21,2018-09-14T03:40:21
1813,high,2018-09-14T03:07:19,2018-09-14T04:36:19
1217,medium,2018-09-14T03:10:13,2018-09-14T05:02:13
767,low,2018-09-14T03:40:21,2018-09-14T05:09:21
1501,medium,2018-09-14T05:02:13,2018-09-14T05:04:13
1280,high,2018-09-14T04:36:19,2018-09-14T05:25:19
1882,medium,2018-09-14T05:04:13,2018-09-14T07:03:13
726,low,2018-09-14T05:09:21,2018-09-14T06:18:21
571,high,2018-09-14T05:25:19,2018-09-14T07:11:19
1691,low,2018-09-14T06:18:21,2018-09-14T06:56:21
811,low,2018-09-14T06:56:21,2018-09-14T07:12:21
1424,medium,2018-09-14T07:03:13,2018-09-14T08:15:13
256,high,2018-09-14T07:11:19,2018-09-14T07:41:19
448,high,2018-09-14T07:41:19,2018-09-14T09:11:19
1325,low,2018-09-14T07:12:21,2018-09-14T07:37:21
1556,low,2018-09-14T07:37:21,2018-09-14T07:41:21
900,low,2018-09-14T07:41:21,2018-09-14T09:12:21
58,high,2018-09-14T09:11:19,2018-09-14T09:24:19
1255,medium,2018-09-14T08:15:13,2018-09-14T09:03:13
997,low,2018-09-14T09:12:21,2018-09-14T10:13:21
90,high,2018-09-14T09:24:19,2018-09-14T11:07:19
1233,low,2018-09-14T10:13:21,2018-09-14T11:53:21
1624,medium,2018-09-14T09:03:13,2018-09-14T10:26:13
1178,medium,2018-09-14T10:26:13,2018-09-14T11:24:13
1694,high,2018-09-14T11:07:19,2018-09-14T12:58:19
162,high,2018-09-14T12:58:19,2018-09-14T14:16:19
1732,low,2018-09-14T11:53:21,2018-09-14T13:26:21
1219,low,2018-09-14T13:26:21,2018-09-14T13:51:21
453,medium,2018-09-14T11:24:13,2018-09-14T12:58:13
706,medium,2018-09-14T12:58:13,2018-09-14T13:49:13
456,medium,2018-09-14T13:49:13,2018-09-14T14:07:13
155,high,2018-09-14T14:16:19,2018-09-14T14:39:19
1910,low,2018-09-14T13:51:21,2018-09-14T15:49:21
418,medium,2018-09-14T14:07:13,2018-09-14T14:17:13
39,high,2018-09-14T14:39:19,2018-09-14T16:38:19
1468,low,2018-09-14T15:49:21,2018-09-14T16:48:21
34,high,2018-09-14T16:38:19,2018-09-14T17:15:19
1592,low,2018-09-14T16:48:21,2018-09-14T18:01:21
620,medium,2018-09-14T14:17:13,2018-09-14T15:54:13
687,medium,2018-09-14T15:54:13,2018-09-14T16:29:13
442,medium,2018-09-14T16:29:13,2018-09-14T16:46:13
1937,medium,2018-09-14T16:46:13,2018-09-14T17:03:13
41,high,2018-09-14T17:15:19,2018-09-14T17:53:19
1422,high,2018-09-14T17:53:19,2018-09-14T19:07:19
1752,low,2018-09-14T18:01:21,2018-09-14T19:57:21
1475,medium,2018-09-14T17:03:13,2018-09-14T18:51:13
1747,medium,2018-09-14T18:51:13,2018-09-14T19:29:13
76,high,2018-09-14T19:07:19,2018-09-14T20:50:19
1676,medium,2018-09-14T19:29:13,2018-09-14T20:24:13
1270,low,2018-09-14T19:57:21,2018-09-14T21:43:21
747,medium,2018-09-14T20:24:13,2018-09-14T21:34:13
216,high,2018-09-14T20:50:19,2018-09-14T22:17:19
551,medium,2018-09-14T21:34:13,2018-09-14T23:09:13
1206,low,2018-09-14T21:43:21,2018-09-14T23:14:21
1555,high,2018-09-14T22:17:19,2018-09-14T23:17:19
1403,medium,2018-09-14T23:09:13,2018-09-15T00:00:13
526,high,2018-09-14T23:17:19,2018-09-15T00:17:19
1560,low,2018-09-14T23:14:21,2018-09-14T23:52:21
398,medium,2018-09-15T00:00:13,2018-09-15T01:02:13
493,high,2018-09-15T00:17:19,2018-09-15T00:23:19
1997,low,2018-09-14T23:52:21,2018-09-15T00:19:21
1877,medium,2018-09-15T01:02:13,2018-09-15T02:20:13
324,high,2018-09-15T00:23:19,2018-09-15T02:22:19
64,high,2018-09-15T02:22:19,2018-09-15T03:51:19
668,medium,2018-09-15T02:20:13,2018-09-15T04:02:13
1287,low,2018-09-15T00:19:21,2018-09-15T01:54:21
1394,low,2018-09-15T01:54:21,2018-09-15T02:44:21
1803,low,2018-09-15T02:44:21,2018-09-15T04:00:21
499,medium,2018-09-15T04:02:13,2018-09-15T05:07:13
82,high,2018-09-15T03:51:19,2018-09-15T05:47:19
1838,low,2018-09-15T04:00:21,2018-09-15T05:33:21
115,high,2018-09-15T05:47:19,2018-09-15T05:50:19
363,medium,2018-09-15T05:07:13,2018-09-15T06:55:13
277,high,2018-09-15T05:50:19,2018-09-15T06:19:19
409,high,2018-09-15T06:19:19,2018-09-15T06:23:19
1630,low,2018-09-15T05:33:21,2018-09-15T07:09:21
1962,high,2018-09-15T06:23:19,2018-09-15T08:00:19
589,medium,2018-09-15T06:55:13,2018-09-15T08:48:13
1692,low,2018-09-15T07:09:21,2018-09-15T07:14:21
1794,low,2018-09-15T07:14:21,2018-09-15T08:42:21
503,high,2018-09-15T08:00:19,2018-09-15T08:47:19
1710,low,2018-09-15T08:42:21,2018-09-15T10:02:21
13,high,2018-09-15T08:47:19,2018-09-15T10:25:19
573,medium,2018-09-15T08:48:13,2018-09-15T09:15:13
1036,low,2018-09-15T10:02:21,2018-09-15T10:22:21
1961,low,2018-09-15T10:22:21,2018-09-15T11:15:21
748,medium,2018-09-15T09:15:13,2018-09-15T10:38:13
468,high,2018-09-15T10:25:19,2018-09-15T11:36:19
1454,low,2018-09-15T11:15:21,2018-09-15T11:20:21
1431,medium,2018-09-15T10:38:13,2018-09-15T11:14:13
309,medium,2018-09-15T11:14:13,2018-09-15T12:39:13
721,low,2018-09-15T11:20:21,2018-09-15T13:20:21
1660,high,2018-09-15T11:36:19,2018-09-15T13:27:19
1117,low,2018-09-15T13:20:21,2018-09-15T13:50:21
1984,medium,2018-09-15T12:39:13,2018-09-15T14:29:13
736,high,2018-09-15T13:27:19,2018-09-15T14:17:19
766,low,2018-09-15T13:50:21,2018-09-15T14:45:21
482,high,2018-09-15T14:17:19,2018-09-15T14:42:19
1942,medium,2018-09-15T14:29:13,2018-09-15T15:25:13
977,high,2018-09-15T14:42:19,2018-09-15T16:17:19
450,medium,2018-09-15T15:25:13,2018-09-15T15:59:13
1190,low,2018-09-15T14:45:21,2018-09-15T14:52:21
686,high,2018-09-15T16:17:19,2018-09-15T16:38:19
249,medium,2018-09-15T15:59:13,2018-09-15T17:29:13
1451,low,2018-09-15T14:52:21,2018-09-15T15:50:21
950,low,2018-09-15T15:50:21,2018-09-15T16:18:21
43,high,2018-09-15T16:38:19,2018-09-15T17:29:19
1759,low,2018-09-15T16:18:21,2018-09-15T18:06:21
1453,medium,2018-09-15T17:29:13,2018-09-15T18:08:13
530,high,2018-09-15T17:29:19,2018-09-15T18:50:19
661,medium,2018-09-15T18:08:13,2018-09-15T18:43:13
103,high,2018-09-15T18:50:19,2018-09-15T19:20:19
9,high,2018-09-15T19:20:19,2018-09-15T19:45:19
1226,low,2018-09-15T18:06:21,2018-09-15T18:39:21
1805,medium,2018-09-15T18:43:13,2018-09-15T19:58:13
1387,low,2018-09-15T18:39:21,2018-09-15T19:57:21
1631,high,2018-09-15T19:45:19,2018-09-15T20:45:19
1484,low,2018-09-15T19:57:21,2018-09-15T20:53:21
480,medium,2018-09-15T19:58:13,2018-09-15T21:06:13
1545,low,2018-09-15T20:53:21,2018-09-15T20:54:21
1771,high,2018-09-15T20:45:19,2018-09-15T22:18:19
1529,low,2018-09-15T20:54:21,2018-09-15T21:50:21
1921,medium,2018-09-15T21:06:13,2018-09-15T21:24:13
927,low,2018-09-15T21:50:21,2018-09-15T23:20:21
329,medium,2018-09-15T21:24:13,2018-09-15T22:51:13
1702,high,2018-09-15T22:18:19,2018-09-16T00:01:19
779,low,2018-09-15T23:20:21,2018-09-16T01:01:21
1664,medium,2018-09-15T22:51:13,2018-09-16T00:25:13
1632,high,2018-09-16T00:01:19,2018-09-16T01:44:19
942,low,2018-09-16T01:01:21,2018-09-16T01:34:21
1902,medium,2018-09-16T00:25:13,2018-09-16T00:58:13
584,medium,2018-09-16T00:58:13,2018-09-16T02:07:13
129,high,2018-09-16T01:44:19,2018-09-16T03:07:19
410,medium,2018-09-16T02:07:13,2018-09-16T02:32:13
727,low,2018-09-16T01:34:21,2018-09-16T01:52:21
1497,low,2018-09-16T01:52:21,2018-09-16T03:11:21
1514,medium,2018-09-16T02:32:13,2018-09-16T02:49:13
1285,medium,2018-09-16T02:49:13,2018-09-16T03:24:13
1096,medium,2018-09-16T03:24:13,2018-09-16T03:26:13
1801,medium,2018-09-16T03:26:13,2018-09-16T03:30:13
702,high,2018-09-16T03:07:19,2018-09-16T04:51:19
271,medium,2018-09-16T03:30:13,2018-09-16T05:10:13
642,high,2018-09-16T04:51:19,2018-09-16T05:32:19
449,medium,2018-09-16T05:10:13,2018-09-16T06:08:13
538,high,2018-09-16T05:32:19,2018-09-16T06:21:19
1432,medium,2018-09-16T06:08:13,2018-09-16T07:28:13
1963,low,2018-09-16T03:11:21,2018-09-16T04:26:21
1144,low,2018-09-16T04:26:21,2018-09-16T06:05:21
1448,low,2018-09-16T06:05:21,2018-09-16T07:21:21
459,high,2018-09-16T06:21:19,2018-09-16T06:22:19
387,high,2018-09-16T06:22:19,2018-09-16T07:45:19
1082,low,2018-09-16T07:21:21,2018-09-16T08:52:21
1833,medium,2018-09-16T07:28:13,2018-09-16T09:25:13
1739,high,2018-09-16T07:45:19,2018-09-16T08:33:19
234,high,2018-09-16T08:33:19,2018-09-16T10:33:19
359,medium,2018-09-16T09:25:13,2018-09-16T10:00:13
1829,low,2018-09-16T08:52:21,2018-09-16T09:50:21
224,medium,2018-09-16T10:00:13,2018-09-16T10:17:13
153,high,2018-09-16T10:33:19,2018-09-16T11:13:19
532,medium,2018-09-16T10:17:13,2018-09-16T11:28:13
